"idIngredient","idRecipe","libelle"
"31","619","2 c.à.s d'huile d'olive"
"31","622","2 c.à.s d'huile d'olive"
"31","626","2 cuillères d'huile d'olive"
"31","627","5 cl d'huile d'olive"
"31","633","huile d'olive"
"31","637","huile d'olive"
"31","639","2 c.à.s d'huile d'olive"
"31","648","huile d'olive"
"31","654","huile d'olive"
"31","657","huile d'olive"
"31","658","huile d'olive"
"31","661","2 c.à.s d'huile d'olive"
"31","665","huile d'olive"
"31","666","1 c.à.s d'huile d'olive"
"31","667","1 c.à.c d'huile d'olive"
"31","668","2 cuillères d'huile d'olive"
"31","670","10 cl d'huile d'olive"
"31","671","huile d'olive"
"31","674","2 c.à.s d'huile d'olive"
"31","678","6 c.à.s d'huile d'olive"
"31","701","huile d'olive"
"31","706","1 c.à.s d'huile d'olive"
"31","708","2 cuillères d'huile d'olive"
"31","713","1 c.à.s d'huile d'olive"
"31","717","3 c.à.s d'huile d'olive"
"31","732","huile d'olive"
"31","748","1 c.à.s d'huile d'olive"
"31","754","huile d'olive"
"31","762","10 c.à.s d'huile d'olive"
"31","763","1 c.à.s d'huile d'olive"
"31","765","huile d'olive"
"31","785","6 c.à.s d'huile d'olive"
"31","786","huile d'olive"
"31","792","huile d'olive"
"31","815","2 c.à.s d'huile d'olive"
"31","819","huile d'olive"
"31","840","1 c.à.s d'huile d'olive"
"31","844","huile d'olive"
"31","846","huile d'olive"
"31","848","huile d'olive"
"31","862","huile d'olive"
"31","875","huile d'olive"
"31","883","5 c.à.s d'huile d'olive"
"31","895","5 cl d'huile d'olive"
"31","910","1 c.à.s d'huile d'olive"
"31","911","huile d'olive"
"31","914","1 verre d'huile d'olive"
"31","916","2 c.à.s d'huile d'olive"
"31","930","4 c.à.s d'huile d'olive"
"31","932","2 c.à.s d'huile d'olive"
"31","933","huile d'olive"
"31","934","1 c.à.s d'huile d'olive"
"31","940","2 c.à.s d'huile d'olive"
"31","946","huile d'olive"
"31","950","2 c.à.s d'huile d'olive"
"31","952","1 c.à.s d'huile d'olive"
"31","953","3 c.à.s d'huile d'olive"
"31","965","2 c.à.s d'huile d'olive"
"31","968","huile d'olive"
"31","987","1 c.à.s d'huile d'olive"
"31","994","huile d'olive"
"31","995","1 c.à.s d'huile d'olive"
"32","2","1 c.à.s de miel"
"32","20","250 g de miel"
"32","44","2 c.à.c de miel"
"32","77","2 c.à.s de miel"
"32","119","1 c.à.s rase de miel"
"32","131","3 c.à.s de miel"
"32","147","1 c.à.s de miel"
"32","157","4 grosse c.à.s de miel"
"32","159","4 c.à.s de miel"
"32","169","3 c.à.s de miel"
"32","197","1 c.à.c de miel"
"32","227","2 c.à.s de miel"
"32","245","1 c.à.s de miel"
"32","271","4 c.à.s de miel"
"32","299","2 c.à.s de miel"
"32","354","1 miel"
"32","417","2 c.à.s de miel"
"32","429","4 c.à.s de miel"
"32","454","15 ml de miel"
"32","503","3 c.à.s de miel 'mille fleurs' ou autre"
"32","506","4 c.à.s de miel"
"32","563","1 c.à.c de miel"
"32","583","125 g de miel"
"32","603","60 g de miel"
"32","622","2 c.à.s de miel (d'acacia par ex.)"
"32","624","1 c.à.s de miel"
"32","648","miel"
"32","716","2 c.à.s de miel"
"32","718","1 c.à.s de miel"
"32","730","4 c.à.s de miel"
"32","762","4 c.à.s de miel"
"32","817","1 c.à.s de miel"
"32","918","1 c.à.s de miel"
"32","923","miel"
"32","955","6 cuillères de miel"
"33","2","6 pommes de terre"
"33","4","1 kg de pomme de terre belle de Fontenay"
"33","11","10 pommes de terre (bintje)"
"33","26","1.5 kg de pomme de terre"
"33","35","6 pommes de terre à chair ferme"
"33","58","3 pommes de terre coupées en gros morceaux"
"33","67","2 pommes de terre"
"33","118","7 pommes de terre"
"33","125","1 kg de pomme de terre"
"33","145","4 pommes de terre"
"33","161","1 kg de pomme de terre à gratin"
"33","165","2 pommes de terre"
"33","171","1 kg de pomme de terre"
"33","173","800 g de pomme de terre"
"33","207","8 pommes de terre"
"33","208","1 pomme de terre moyenne"
"33","213","800 g de pomme de terre"
"33","215","2.5 kg de pomme de terre"
"33","216","300 g de pomme de terre"
"33","267","2 pommes de terre"
"33","269","3 pommes de terre"
"33","289","3 pommes de terre"
"33","296","4 pommes de terre"
"33","305","2 pommes de terre (de taille moyenne)"
"33","309","8 pommes de terre"
"33","317","3 pommes de terre moyennes"
"33","324","2 pommes de terre"
"33","332","6 pommes de terre"
"33","333","6 pommes de terre"
"33","337","500 g de pomme de terre"
"33","390","1 pomme de terre"
"33","399","800 g de pomme de terre nouvelles"
"33","401","4 pommes de terre moyennes"
"33","403","4 pommes de terre moyennes"
"33","420","10 pommes de terre moyennes"
"33","449","1.5 kg de pomme de terre (type Bintje)"
"33","458","4 pommes de terre"
"33","472","20 pommes de terre"
"33","525","500 g de pomme de terre"
"33","541","4 pommes de terre"
"33","548","500 g de pomme de terre"
"33","549","400 g de pomme de terre"
"33","604","8 pommes de terre"
"33","675","1 kg de pomme de terre"
"33","712","500 g de pomme de terre"
"33","715","1 kg de pomme de terre"
"33","748","8 pommes de terre nouvelles (5 cm de long)"
"33","758","1.5 kg de pomme de terre"
"33","766","6 pommes de terre"
"33","799","4 pommes de terre"
"33","820","2 pommes de terre (600 g) grossièrement hachées"
"33","849","1 kg de pomme de terre"
"33","864","1.5 kg de pomme de terre"
"33","865","6 pommes de terre"
"33","866","5 pommes de terre"
"33","901","3 pommes de terre"
"33","903","4 pommes de terre (taille moyenne)"
"33","905","6 pommes de terre à peau rose"
"33","933","1 kg de pomme de terre"
"33","945","3 pommes de terre"
"33","965","4 pommes de terre"
"33","971","4 pommes de terre ou 8 petites"
"33","995","3 pommes de terre"
"34","2","1 petite cuillère de cannelle"
"34","9","1 petite cuillère de cannelle en poudre"
"34","20","1 c.à.c de cannelle en poudre"
"34","51","cannelle"
"34","89","1 pincée de cannelle"
"34","103","1 c.à.c de cannelle"
"34","116","cannelle"
"34","131","1 c.à.c de cannelle"
"34","133","1 pincée de cannelle"
"34","149","1 c.à.c de cannelle"
"34","169","1⁄2 c.à.c de cannelle"
"34","214","cannelle"
"34","219","2 c.à.c rase de cannelle"
"34","265","1⁄2 c.à.c de cannelle"
"34","273","1 c.à.c de cannelle"
"34","280","cannelle"
"34","299","cannelle >"
"34","409","cannelle"
"34","414","cannelle en poudre (facultatif)"
"34","417","1 c.à.c de cannelle"
"34","423","1 c.à.c de cannelle en poudre"
"34","439","cannelle"
"34","481","1⁄2 c.à.c de cannelle"
"34","501","1 c.à.c de cannelle (facultatif)"
"34","577","1 bâton de cannelle"
"34","583","1 c.à.c de cannelle"
"34","597","2 bâtons de cannelle"
"34","653","1⁄2 c.à.c de cannelle"
"34","728","cannelle"
"34","740","1 c.à.c rase de cannelle en poudre"
"34","741","cannelle"
"34","756","1 cannelle en poudre"
"34","798","1 c.à.c de cannelle"
"34","814","4 pincées de cannelle en poudre"
"34","819","cannelle"
"34","824","1 bonne pincée de cannelle"
"34","850","1 c.à.c de cannelle"
"34","891","1⁄2 c.à.c de cannelle"
"34","909","1⁄2 c.à.c de cannelle"
"34","918","2 bâtons de cannelle (à défaut, en poudre)"
"34","930","cannelle"
"34","938","2 c.à.c de cannelle"
"35","3","125 g de sucre"
"35","6","5 c.à.s de sucre"
"35","13","200 g de sucre"
"35","18","120 g de sucre"
"35","19","1 c.à.s de sucre blanc"
"35","31","50 g de sucre"
"35","50","1 c.à.s de sucre"
"35","54","150 g de sucre"
"35","57","50 g de sucre"
"35","61","300 g de sucre"
"35","63","150 g de sucre"
"35","65","100 g de sucre"
"35","66","1 c.à.c de sucre"
"35","68","1 morceau de sucre (facultatif)"
"35","73","1 c.à.s de sucre"
"35","78","100 g de sucre"
"35","79","80 g de sucre"
"35","83","70 g de sucre"
"35","85","3 c.à.s de sucre (si pâte sucrée)"
"35","92","180 g de sucre"
"35","97","200 g de sucre"
"35","100","100 g de sucre"
"35","109","10 g de sucre"
"35","116","125 g de sucre"
"35","117","40 g de sucre"
"35","128","75 g de sucre blanc"
"35","134","220 g de sucre"
"35","137","120 g de sucre"
"35","142","4 c.à.s de sucre"
"35","143","160 g de sucre"
"35","149","200 g de sucre"
"35","150","sucre"
"35","154","200 g de sucre"
"35","158","135 g de sucre"
"35","163","20 morceaux de sucre n°4"
"35","172","125 g de sucre"
"35","186","100 g de sucre"
"35","187","100 g de sucre"
"35","190","125 g de sucre"
"35","194","1 c.à.s de sucre"
"35","199","50 g de sucre par blanc d'œuf"
"35","202","85 g de sucre"
"35","203","150 g de sucre"
"35","219","250 g de sucre"
"35","222","150 g de sucre"
"35","228","1 verre de sucre"
"35","230","150 g de sucre"
"35","231","180 g de sucre"
"35","237","100 g de sucre"
"35","239","40 g de sucre"
"35","242","150 g de sucre"
"35","246","1 c.à.c de sucre"
"35","248","80 g de sucre (tasse d'environ 180 ml)"
"35","251","2 c.à.s de sucre"
"35","252","60 g de sucre"
"35","260","100 g de sucre"
"35","263","50 g de sucre"
"35","264","100 g de sucre"
"35","265","125 g de sucre"
"35","272","200 g de sucre"
"35","275","90 g de sucre"
"35","277","1 c.à.c de sucre"
"35","279","30 g de sucre"
"35","281","125 g de sucre"
"35","284","100 g de sucre"
"35","285","100 g de sucre"
"35","286","15 morceaux de sucre pour le caramel"
"35","290","120 g de sucre"
"35","293","  de sucre"
"35","294","1 morceau de sucre"
"35","300","150 g de sucre"
"35","306","100 g de sucre ou moins"
"35","307","10 morceaux de sucre"
"35","308","3 c.à.s de sucre"
"35","311","80 g de sucre"
"35","315","62 g de sucre"
"35","323","150 g de sucre"
"35","326","150 g de sucre"
"35","330","60 g de sucre"
"35","348","100 g de sucre"
"35","350","125 g de sucre"
"35","356","125 g de sucre"
"35","360","150 g de sucre"
"35","371","200 g de sucre"
"35","372","200 g de sucre"
"35","375","90 g de sucre"
"35","376","200 g de sucre"
"35","379","150 g de sucre"
"35","381","2 c.à.s de sucre"
"35","384","80 g de sucre"
"35","397","3 c.à.s de sucre"
"35","408","150 g de sucre"
"35","413","250 g de sucre"
"35","414","150 g de sucre"
"35","415","2 petites cuillères de sucre de sucre"
"35","419","2 carrés de sucre"
"35","430","150 g de sucre"
"35","431","100 g de sucre"
"35","436","125 g de sucre"
"35","437","115 g de sucre"
"35","438","100 g de sucre"
"35","440","4 c.à.s de sucre"
"35","443","125 g de sucre"
"35","450","sucre"
"35","457","40 g de sucre"
"35","459","150 g de sucre"
"35","465","75 g de sucre"
"35","466","80 g de sucre"
"35","469","100 g de sucre"
"35","471","100 g de sucre"
"35","474","30 morceaux de sucre (peu importe la couleur)"
"35","476","5 kg de sucre (de canne blanc si possible)"
"35","477","150 g de sucre"
"35","481","2 c.à.c de sucre"
"35","482","1 pot de sucre"
"35","483","4 c.à.s de sucre"
"35","488","1 pot de sucre"
"35","493","1 c.à.c de sucre"
"35","499","85 g de sucre"
"35","500","180 g de sucre"
"35","501","75 g de sucre"
"35","502","15 g de sucre"
"35","504","100 g de sucre"
"35","512","200 g de sucre"
"35","519","1⁄2 c.à.c de sucre"
"35","522","1 c.à.c de sucre"
"35","524","200 g de sucre"
"35","526","100 g de sucre"
"35","527","2 pots de sucre"
"35","531","100 g de sucre"
"35","534","100 g de sucre"
"35","537","150 g de sucre"
"35","543","3 c.à.s de sucre"
"35","545","125 g de sucre"
"35","553","90 g de sucre"
"35","562","180 g de sucre blanc ou sucre de canne"
"35","563","50 g de sucre blanc"
"35","572","150 g de sucre"
"35","575","240 g de sucre"
"35","580","125 g de sucre"
"35","581","1 c.à.s de sucre"
"35","584","120 g de sucre (40 g de sucre par blanc d'oeuf)"
"35","588","75 g de sucre"
"35","607","1 c.à.s de sucre"
"35","610","250 g de sucre"
"35","618","100 g de sucre"
"35","620","100 g de sucre"
"35","628","220 g de sucre"
"35","630","3 c.à.s de sucre"
"35","643","100 g de sucre"
"35","644","50 g de sucre"
"35","650","200 g de sucre"
"35","659","100 g de sucre (à doser suivant votre goût)"
"35","664","2 pots de sucre"
"35","676","75 g de sucre"
"35","682","50 g de sucre"
"35","683","120 g de sucre"
"35","687","1 verre de sucre (25 cl)"
"35","697","7 c.à.s de sucre"
"35","716","100 g de sucre"
"35","719","150 g de sucre"
"35","723","1 pot de sucre (suivant les goûts)"
"35","726","150 g de sucre"
"35","728","90 g de sucre"
"35","731","85 g de sucre"
"35","738","100 g de sucre"
"35","739","250 g de sucre"
"35","741","100 g de sucre"
"35","744","150 g de sucre"
"35","747","20 g de sucre"
"35","752","125 g de sucre"
"35","759","50 g de sucre"
"35","761","30 g de sucre"
"35","764","1 carré de sucre"
"35","770","100 g de sucre"
"35","776","150 g de sucre"
"35","781","75 g de sucre"
"35","784","225 g de sucre"
"35","789","sucre"
"35","796","150 g de sucre"
"35","797","8 c.à.s de sucre"
"35","798","200 g de sucre"
"35","803","2 cuillères de sucre"
"35","804","90 g de sucre"
"35","810","30 morceaux de sucre"
"35","812","75 g de sucre"
"35","821","50 g de sucre"
"35","827","1 c.à.s de sucre"
"35","835","100 g de sucre"
